spi2,prob2,proj_score2,importance2,score2,xg2,nsxg2
56.57,0.3644,1.21,56.9,1.0,1.73,1.32
38.55,0.2288,1.08,38.1,0.0,0.94,1.1
82.71,0.6473,2.17,56.0,1.0,1.17,2.79
45.02,0.1857,0.64,0.0,1.0,1.23,1.52
92.26,0.613,2.54,82.3,3.0,4.02,3.47
91.85,0.6012,2.24,0.4,2.0,2.21,1.7
78.76,0.1227,0.82,56.2,1.0,1.61,1.79
88.23,0.5692,1.82,94.7,2.0,0.53,0.61
57.57,0.4234,1.46,58.7,0.0,0.55,1.05
47.91,0.1798,0.9,12.2,2.0,1.64,0.88
80.66,0.2397,1.16,73.1,0.0,1.2,2.06
58.15,0.1546,0.77,45.4,2.0,0.88,0.88
49.17,0.2701,1.05,52.3,0.0,1.32,1.37
52.96,0.2376,1.18,15.8,1.0,0.98,0.99
57.71,0.1122,0.44,4.3,1.0,0.44,0.69
31.81,0.2263,1.24,0.0,1.0,0.61,0.97
31.02,0.1083,0.68,6.2,1.0,0.18,0.33
47.97,0.303,1.18,55.1,0.0,1.02,1.42
27.84,0.2931,1.09,25.4,2.0,1.66,2.13
75.74,0.4303,1.57,18.6,1.0,1.03,0.49
78.78,0.3313,1.04,69.6,2.0,1.65,1.93
62.06,0.3021,1.24,27.5,2.0,2.78,2.87
57.74,0.2698,1.04,19.2,1.0,1.35,0.62
48.75,0.2091,0.91,25.2,1.0,0.38,0.67
84.83,0.3921,1.54,31.3,2.0,1.3,1.46
58.86,0.4793,1.81,46.8,2.0,2.9,1.49
47.64,0.1865,0.84,20.9,1.0,0.15,0.32
23.92,0.1196,0.65,0.3,2.0,1.09,1.01
52.2,0.3201,1.26,20.7,1.0,1.64,1.79
60.71,0.4894,1.65,0.0,4.0,2.57,1.47
72.22,0.2956,1.14,27.6,1.0,1.4,1.39
56.41,0.1735,0.84,17.8,3.0,2.11,1.29
49.26,0.2171,0.86,25.1,0.0,0.26,0.08
56.47,0.2933,0.98,19.5,0.0,0.51,0.97
39.39,0.2265,0.69,0.2,1.0,1.32,0.42
41.58,0.3055,1.09,29.0,1.0,0.88,0.58
86.91,0.7235,2.17,66.3,4.0,2.31,2.21
55.04,0.4644,1.61,55.9,1.0,1.38,1.19
40.71,0.19699999999999998,0.78,52.8,1.0,0.69,1.52
74.08,0.2308,1.16,74.2,2.0,2.28,0.86
48.54,0.2566,0.99,35.8,1.0,0.64,0.61
25.6,0.2426,1.17,46.9,1.0,1.21,1.61
94.93,0.6345,2.1,35.3,2.0,1.08,2.56
38.67,0.2621,1.0,0.0,1.0,2.0,1.63
41.11,0.3078,1.14,25.1,0.0,0.72,1.33
63.02,0.3231,1.28,12.7,2.0,1.44,1.04
64.51,0.2973,0.96,33.9,2.0,1.11,0.85
54.86,0.4591,1.58,20.4,1.0,2.4,1.31
36.57,0.3344,1.36,0.0,3.0,1.11,1.05
28.58,0.0757,0.54,0.0,0.0,0.17,0.56
41.74,0.2341,0.98,77.1,0.0,1.49,1.04
42.62,0.2283,0.82,14.7,0.0,0.06,0.51
63.71,0.2903,1.15,18.9,1.0,2.73,2.19
43.1,0.4077,1.61,13.6,1.0,0.38,0.83
60.34,0.3282,1.14,22.3,0.0,0.46,0.57
40.3,0.2006,0.73,4.2,1.0,1.47,1.03
50.15,0.2454,0.91,37.2,1.0,0.59,1.11
60.31,0.3413,1.63,16.3,3.0,2.01,1.5
49.96,0.2762,1.0,3.9,3.0,1.12,1.3
54.55,0.324,1.05,34.0,1.0,1.25,0.91
38.71,0.1851,0.9,0.0,0.0,0.5,1.52
87.72,0.8024,2.36,77.4,2.0,2.57,2.19
57.45,0.191,0.83,43.5,1.0,0.59,1.06
54.27,0.285,1.01,60.8,0.0,0.51,0.97
60.89,0.3483,1.23,4.3,1.0,0.78,0.92
35.61,0.1158,0.73,44.4,1.0,0.62,0.68
64.03,0.3668,1.19,13.7,0.0,1.27,1.36
56.3,0.0808,0.6,26.0,1.0,1.33,0.88
34.47,0.2296,0.98,43.2,0.0,1.09,1.08
27.81,0.3198,1.22,46.2,2.0,1.6,0.92
70.3,0.20600000000000002,1.15,75.6,1.0,0.39,0.66
18.48,0.2247,0.9,43.4,1.0,0.98,0.68
57.01,0.4562,1.66,30.7,0.0,0.19,0.12
71.9,0.373,1.25,34.9,1.0,1.52,1.03
35.91,0.213,0.99,46.3,0.0,1.15,1.0
46.13,0.1876,0.7,50.5,0.0,0.4,0.7
30.83,0.4073,1.38,42.8,0.0,0.82,1.78
51.6,0.2327,1.01,100.0,0.0,0.43,0.9
44.79,0.2352,0.87,55.8,1.0,1.34,0.63
65.05,0.3854,1.23,52.2,2.0,1.45,1.03
47.39,0.3131,1.17,0.0,2.0,0.99,1.34
50.03,0.3611,1.21,0.0,2.0,2.08,0.96
45.08,0.1887,0.92,31.2,0.0,0.78,0.51
32.75,0.2308,0.97,80.2,0.0,0.36,0.71
34.88,0.1859,0.8,33.6,0.0,0.34,1.46
55.01,0.1665,0.73,36.2,0.0,0.17,0.48
54.29,0.2118,0.89,28.3,1.0,0.25,0.41
66.24,0.3909,1.23,44.6,1.0,0.51,0.65
78.85,0.2387,0.75,18.3,1.0,1.43,1.0
57.83,0.2214,1.01,43.5,0.0,0.87,0.68
78.41,0.2756,0.88,34.1,1.0,1.14,0.5
50.39,0.2069,0.9,4.9,1.0,1.34,1.31
24.19,0.1591,0.96,61.9,1.0,1.52,1.9
63.97,0.3125,1.12,19.0,0.0,0.9,1.6
77.26,0.5923,1.85,14.3,0.0,0.49,1.39
55.13,0.4533,1.45,23.4,0.0,0.48,1.12
58.83,0.3051,1.25,19.6,1.0,1.16,2.53
34.02,0.315,1.58,22.1,2.0,2.09,1.92
50.15,0.301,1.07,39.2,4.0,2.32,0.92
45.86,0.2514,0.97,32.5,3.0,1.5,0.62
23.46,0.2189,0.8,15.7,1.0,0.67,1.15
45.31,0.3066,1.17,27.8,0.0,0.5,0.8
64.61,0.2452,1.22,3.6,0.0,1.81,1.82
81.59,0.5265,1.7,56.1,2.0,1.62,1.02
67.37,0.5448,1.56,13.4,0.0,1.96,2.26
62.51,0.067,0.63,47.0,0.0,0.67,0.14
39.36,0.2926,1.36,36.1,1.0,0.76,1.09
43.13,0.3228,1.32,22.7,0.0,1.4,2.31
75.78,0.3829,1.4,54.1,1.0,0.99,0.58
37.69,0.2793,1.0,17.8,1.0,1.24,1.7
36.13,0.2437,0.96,57.2,0.0,0.63,0.72
66.07,0.0601,0.66,43.1,0.0,0.79,0.85
60.78,0.0734,0.8,0.0,2.0,2.08,0.91
48.55,0.1921,0.87,24.7,0.0,0.6,0.92
57.1,0.2869,1.32,22.1,1.0,0.47,0.69
56.66,0.2656,0.91,16.3,1.0,0.87,1.19
34.44,0.0552,0.48,39.8,1.0,0.69,0.33
57.61,0.3922,1.3,23.9,1.0,2.39,1.27
50.29,0.2896,1.05,26.8,0.0,0.85,1.33
36.89,0.2055,0.92,33.6,0.0,1.21,1.03
50.06,0.3342,1.17,100.0,1.0,0.66,0.81
64.89,0.3395,1.27,22.3,1.0,1.39,1.41
45.66,0.2986,1.33,9.0,0.0,1.76,2.47
46.88,0.3495,1.4,7.7,0.0,0.48,1.97
21.86,0.2162,1.11,12.7,2.0,1.82,0.93
66.28,0.1452,0.91,0.0,0.0,0.18,0.6
61.05,0.298,0.97,17.3,1.0,0.54,0.55
49.56,0.2985,1.14,25.7,1.0,0.49,1.27
46.4,0.0437,0.42,100.0,0.0,0.83,1.18
49.35,0.2021,0.82,38.1,1.0,0.92,0.74
44.29,0.3214,1.15,29.4,0.0,1.27,0.88
70.11,0.2083,0.76,13.8,1.0,0.6,0.46
33.97,0.2403,1.17,20.9,1.0,1.86,1.11
59.32,0.2641,0.92,9.8,1.0,2.63,2.27
59.32,0.2256,1.09,5.1,1.0,0.79,0.83
90.47,0.5964,1.8,44.9,1.0,1.69,1.66
26.1,0.2151,0.81,27.6,3.0,2.07,1.06
91.44,0.6970000000000001,2.42,25.0,5.0,2.44,1.72
60.68,0.401,1.36,0.1,1.0,1.61,1.74
26.56,0.1396,0.8,18.7,1.0,1.37,0.7
56.59,0.0575,0.48,34.4,1.0,0.28,0.52
64.07,0.1688,1.11,0.0,1.0,0.39,0.51
52.73,0.2106,0.98,39.7,2.0,1.35,2.12
36.6,0.1255,0.78,35.5,1.0,0.65,0.47
74.55,0.488,1.75,57.2,1.0,0.69,2.53
46.07,0.2988,1.11,5.0,1.0,0.43,1.41
68.93,0.235,0.71,0.0,0.0,0.38,0.89
49.1,0.16699999999999998,0.84,29.7,1.0,1.38,0.77
39.92,0.2748,1.16,30.3,2.0,1.97,1.19
60.29,0.1227,0.77,19.8,1.0,0.85,1.23
56.56,0.28300000000000003,1.01,0.0,0.0,0.62,1.23
41.89,0.3671,1.22,20.2,1.0,1.47,1.59
84.52,0.5644,1.91,68.4,2.0,0.96,1.27
38.12,0.2473,0.9,50.2,0.0,1.0,1.21
47.15,0.3879,1.26,17.6,3.0,0.91,0.61
51.03,0.4446,1.37,20.9,3.0,2.15,1.28
49.6,0.3063,1.02,0.0,1.0,1.02,0.71
40.34,0.0258,0.26,5.6,2.0,0.68,0.87
55.44,0.2738,1.01,100.0,2.0,0.85,0.75
46.48,0.2195,1.14,2.3,2.0,0.56,1.24
70.11,0.0348,0.46,31.6,0.0,0.24,0.27
35.13,0.1631,0.86,35.9,0.0,0.84,0.79
68.57,0.2935,1.14,17.5,1.0,0.48,1.4
45.57,0.3007,1.03,17.0,2.0,0.58,1.51
60.67,0.3842,1.35,100.0,2.0,1.24,1.25
39.61,0.2327,1.19,15.0,0.0,1.64,1.21
64.78,0.0131,0.22,0.0,0.0,0.08,0.2
66.44,0.126,0.73,64.0,0.0,0.55,1.3
75.6,0.5996,2.0,0.1,3.0,3.43,1.79
56.79,0.1898,0.77,0.0,1.0,0.54,0.89
73.72,0.4281,1.59,24.4,1.0,1.32,1.06
72.74,0.4518,1.55,84.5,1.0,0.67,1.0
52.79,0.5341,1.21,100.0,1.0,1.13,1.56
56.32,0.0351,0.46,49.2,0.0,0.04,0.51
67.65,0.6298,1.91,10.6,2.0,1.52,1.62
34.01,0.2803,1.18,2.9,1.0,2.11,2.07
58.21,0.1784,0.9,10.1,1.0,1.56,2.03
80.23,0.5635,1.9,58.8,2.0,1.81,1.56
61.75,0.2496,1.07,28.1,1.0,0.85,1.22
70.55,0.1946,0.99,54.4,0.0,1.58,1.87
59.1,0.4878,1.74,92.4,0.0,1.67,1.36
76.77,0.4578,1.63,68.0,2.0,1.43,1.17
33.47,0.4106,1.53,49.8,2.0,1.52,1.27
80.29,0.6149,1.95,2.3,3.0,1.53,2.05
55.25,0.2694,1.08,30.5,1.0,0.78,0.9
42.78,0.3501,1.28,5.0,1.0,0.41,1.19
65.63,0.0276,0.44,4.5,0.0,0.43,1.23
38.77,0.2777,1.04,37.7,2.0,1.05,1.31
65.66,0.1965,1.02,95.1,2.0,0.75,1.39
59.11,0.2153,0.87,0.7,0.0,0.64,0.95
24.57,0.223,1.04,17.5,2.0,1.55,0.67
42.69,0.4273,1.69,17.2,1.0,1.89,1.46
51.12,0.3068,1.13,10.8,2.0,1.0,0.69
56.58,0.1412,0.95,6.9,3.0,1.84,0.5
63.41,0.3308,1.23,47.0,0.0,0.91,0.36
65.25,0.2381,0.93,27.0,1.0,0.92,1.23
48.67,0.3014,1.31,40.6,1.0,0.67,0.45
62.0,0.0395,0.2,33.3,1.0,0.05,0.16
36.49,0.2606,1.08,19.5,0.0,0.21,0.91
38.45,0.3037,1.28,0.0,0.0,0.31,0.97
44.26,0.3731,1.22,35.4,1.0,0.82,1.32
77.98,0.4011,1.17,54.1,3.0,1.33,1.4
36.1,0.2168,1.1,20.2,1.0,1.65,2.1
70.45,0.4028,1.54,68.5,7.0,2.83,1.37
50.97,0.3594,1.29,15.3,1.0,0.8,1.0
52.19,0.166,0.67,18.8,0.0,0.39,0.63
41.12,0.1758,0.88,21.5,1.0,1.46,1.16
61.7,0.3063,1.11,39.4,0.0,0.54,1.08
52.01,0.2461,0.97,47.8,1.0,0.87,1.23
27.87,0.1916,0.93,19.5,1.0,0.75,0.75
51.98,0.3461,1.16,50.2,2.0,1.69,0.52
52.49,0.1466,0.95,75.4,4.0,2.02,0.95
47.2,0.1219,0.74,23.7,0.0,0.68,0.45
36.58,0.2237,0.94,32.7,2.0,1.54,1.31
52.49,0.2141,0.87,30.9,0.0,0.96,1.3
37.85,0.1856,0.99,24.9,1.0,0.34,0.9
33.44,0.1902,0.68,0.4,0.0,1.07,0.52
72.17,0.4176,1.32,16.2,2.0,1.98,1.54
54.4,0.267,0.86,49.3,1.0,0.61,0.8
55.28,0.0563,0.45,0.0,1.0,1.03,0.7
56.34,0.0841,0.73,45.9,2.0,2.06,0.69
73.71,0.4209,1.67,55.5,3.0,1.0,1.06
63.69,0.3013,1.07,19.1,0.0,0.53,0.5
61.56,0.3705,1.17,28.4,1.0,1.19,2.16
89.72,0.6696,2.33,69.1,0.0,0.44,0.61
41.85,0.0368,0.59,33.1,0.0,0.74,0.53
53.69,0.392,1.3,30.3,1.0,0.72,1.0
54.23,0.1228,0.74,0.0,0.0,0.34,0.79
77.36,0.1955,0.89,28.2,0.0,0.61,1.08
48.5,0.3593,1.37,18.4,2.0,0.47,0.67
52.8,0.0946,0.49,0.0,0.0,0.61,0.95
85.68,0.838,2.36,67.7,1.0,0.63,0.45
60.53,0.2717,1.12,17.0,2.0,1.12,0.93
58.74,0.2958,1.07,20.1,0.0,0.98,1.37
72.78,0.2995,0.97,62.5,3.0,1.63,0.95
60.85,0.262,0.94,48.8,0.0,0.38,0.94
29.53,0.332,1.13,20.9,0.0,0.27,0.22
58.22,0.2202,0.94,63.2,2.0,0.48,1.04
50.79,0.2648,0.88,30.0,0.0,0.96,0.82
55.99,0.2796,1.23,30.9,1.0,0.32,0.65
65.21,0.0624,0.55,29.0,1.0,1.21,0.33
64.45,0.4088,1.27,52.8,1.0,1.2,1.21
65.94,0.0291,0.45,0.5,0.0,0.42,0.91
85.55,0.3677,1.65,93.8,1.0,1.38,2.14
50.59,0.1962,0.85,0.0,0.0,0.56,0.62
45.54,0.1311,0.66,11.2,0.0,0.46,0.7
29.75,0.2704,1.11,37.9,4.0,2.44,0.86
54.39,0.2357,1.28,63.5,2.0,2.48,0.89
70.84,0.3211,1.05,38.7,0.0,0.43,1.67
62.69,0.4858,1.5,45.6,1.0,2.34,2.44
45.35,0.1504,0.73,33.0,0.0,1.04,0.42
44.47,0.2675,0.93,12.8,0.0,0.3,0.53
54.6,0.24600000000000002,1.03,34.7,0.0,0.21,0.21
57.1,0.2115,1.04,26.7,0.0,0.93,0.8
48.79,0.2639,1.06,36.4,1.0,0.19,0.21
76.7,0.5383,1.97,100.0,5.0,2.41,2.12
68.21,0.2108,1.0,27.6,2.0,1.2,0.98
64.25,0.3645,1.19,69.5,0.0,0.95,1.43
30.5,0.1815,0.77,32.8,1.0,0.28,0.17
51.45,0.2021,0.77,37.8,1.0,0.72,1.14
59.64,0.496,1.72,77.1,0.0,0.81,2.18
67.85,0.2559,1.0,9.5,1.0,0.75,0.52
26.7,0.2387,1.1,43.5,0.0,0.25,1.03
82.12,0.4245,1.67,83.5,1.0,2.1,1.81
60.93,0.264,1.1,24.1,0.0,0.16,0.51
39.03,0.2532,1.06,44.0,0.0,0.17,0.74
84.76,0.612,1.87,38.8,1.0,1.31,1.03
40.49,0.2437,0.91,25.9,1.0,0.81,1.05
86.02,0.7484,2.01,70.0,2.0,2.83,2.72
50.47,0.2165,0.82,20.2,1.0,0.41,0.95
64.85,0.0456,0.41,23.3,1.0,1.36,0.63
66.9,0.0078,0.3,26.0,0.0,0.26,0.3
48.38,0.3625,1.47,0.0,2.0,1.69,1.94
44.82,0.4274,1.5,19.6,1.0,0.83,0.78
77.82,0.3108,1.16,28.5,1.0,1.29,1.46
52.31,0.0661,0.63,48.9,0.0,1.77,1.3
55.66,0.222,0.8,13.2,1.0,0.92,0.64
51.49,0.0227,0.2,10.7,2.0,0.38,0.71
53.73,0.2027,0.76,0.2,1.0,1.29,0.85
60.28,0.2457,0.86,30.6,2.0,1.17,1.52
88.31,0.7915,2.37,75.8,3.0,2.61,3.92
58.88,0.0659,0.74,10.7,1.0,0.83,0.18
32.33,0.2119,0.96,10.0,0.0,0.89,0.79
69.59,0.0276,0.63,8.9,1.0,0.42,0.48
56.02,0.2924,1.08,0.0,0.0,0.42,1.02
66.0,0.3893,1.24,100.0,0.0,0.83,0.51
63.41,0.4962,1.61,0.0,1.0,0.81,0.63
40.14,0.2034,0.95,22.3,0.0,0.25,0.57
83.45,0.4415,1.29,61.0,1.0,1.58,1.14
68.26,0.3593,1.28,3.3,0.0,0.97,2.35
78.46,0.4732,1.77,62.0,0.0,0.95,1.92
45.28,0.3559,1.29,10.2,4.0,2.55,1.36
31.9,0.4406,1.46,48.6,0.0,0.54,1.19
59.94,0.2653,1.03,30.3,0.0,0.13,0.16
37.7,0.3952,1.39,28.5,3.0,1.91,1.39
54.56,0.3182,1.47,17.0,0.0,0.64,0.7
62.53,0.1442,0.78,0.0,1.0,2.02,1.04
45.91,0.2998,1.12,35.9,0.0,0.76,0.85
61.03,0.2588,0.96,0.0,3.0,2.46,1.32
75.31,0.0499,0.54,32.8,0.0,0.47,0.86
44.13,0.2715,0.95,18.6,0.0,1.04,0.28
39.93,0.2802,1.03,29.9,0.0,0.23,0.69
58.45,0.0507,0.46,47.6,0.0,1.32,0.51
42.8,0.2715,0.89,0.0,0.0,0.22,0.65
50.58,0.3011,1.16,14.7,0.0,0.96,1.02
57.37,0.4444,1.62,52.4,3.0,1.68,1.84
82.14,0.7747,2.22,72.2,1.0,1.55,1.17
49.21,0.1204,0.6,39.1,0.0,1.81,0.76
55.62,0.2529,1.07,40.1,1.0,1.15,0.96
63.04,0.3551,1.36,96.4,2.0,1.26,0.72
49.07,0.2378,0.79,34.1,2.0,0.4,0.76
60.43,0.2892,1.16,31.3,1.0,1.3,1.24
54.56,0.401,1.44,7.0,4.0,2.16,1.93
74.97,0.3683,1.31,78.8,1.0,0.74,0.97
58.35,0.0121,0.27,0.8,0.0,0.36,0.54
31.28,0.295,1.05,36.8,1.0,0.37,0.76
77.13,0.5505,1.65,85.8,0.0,0.59,1.7
59.82,0.2453,1.05,22.7,1.0,0.93,0.61
67.32,0.3439,1.36,22.1,0.0,0.96,1.45
27.48,0.1599,0.84,4.4,1.0,0.35,0.63
32.18,0.3086,1.45,22.8,3.0,1.34,1.37
50.29,0.2268,0.84,15.6,1.0,1.36,0.69
59.76,0.2504,1.06,10.6,1.0,1.84,1.8
51.97,0.1999,1.02,66.7,2.0,1.08,1.06
42.19,0.2759,0.96,6.5,0.0,1.61,0.9
35.0,0.2308,0.98,12.4,0.0,0.39,0.41
68.51,0.3783,1.34,7.1,4.0,3.1,2.09
56.75,0.2881,1.28,39.4,0.0,1.63,1.01
62.62,0.3532,1.19,39.9,1.0,1.84,1.17
48.12,0.2426,0.98,19.2,2.0,1.69,2.25
58.89,0.1808,0.93,30.4,0.0,0.94,1.55
76.12,0.3687,1.49,78.7,4.0,2.1,2.11
36.53,0.2397,0.85,54.6,0.0,0.38,0.94
66.18,0.1645,1.03,41.0,1.0,0.94,0.69
60.98,0.2944,1.13,22.5,2.0,2.29,1.46
43.48,0.1607,0.69,32.5,2.0,0.34,0.85
41.73,0.2421,0.92,25.9,1.0,0.93,1.25
26.29,0.2094,0.99,5.7,1.0,1.28,0.86
44.07,0.2784,0.89,14.1,0.0,0.46,0.89
30.51,0.2743,1.01,40.9,1.0,0.95,0.96
49.59,0.1919,0.97,26.6,3.0,1.34,0.91
56.34,0.2734,1.29,59.0,0.0,0.81,1.15
95.78,0.8006,2.89,71.7,3.0,3.75,3.48
91.68,0.4433,1.89,45.3,4.0,2.03,1.78
78.94,0.6809999999999999,2.24,77.7,4.0,1.11,1.91
36.15,0.2431,0.96,8.9,0.0,0.74,0.79
51.04,0.2188,0.8,13.1,2.0,2.51,1.58
29.42,0.1503,0.77,23.2,1.0,0.25,0.61
59.36,0.2071,0.96,30.7,0.0,0.61,1.07
39.41,0.0975,0.69,40.8,1.0,0.66,1.15
71.59,0.2172,0.91,7.6,1.0,1.38,0.94
52.81,0.21899999999999997,1.0,0.0,0.0,0.54,1.36
35.52,0.2392,0.99,0.5,2.0,2.1,0.48
41.82,0.1809,0.7,41.5,0.0,0.35,0.53
42.82,0.4015,1.1,88.7,2.0,1.99,1.15
48.44,0.1716,0.81,43.7,0.0,0.23,1.17
55.18,0.2565,0.98,21.1,1.0,0.73,1.16
32.37,0.0954,0.42,0.0,1.0,1.33,1.39
66.7,0.2635,1.23,0.0,2.0,0.26,0.92
43.52,0.2437,0.98,23.0,1.0,0.63,1.08
42.26,0.2623,1.11,22.8,2.0,1.43,1.47
39.81,0.3972,1.5,61.6,0.0,1.02,1.14
66.28,0.4345,1.53,4.0,1.0,0.5,0.63
47.41,0.2952,0.98,5.1,1.0,0.99,1.39
59.57,0.2441,0.85,0.0,2.0,0.79,0.66
41.97,0.3356,1.2,24.5,3.0,2.94,2.6
61.53,0.2689,1.03,1.8,3.0,2.04,1.1
45.86,0.235,0.8,0.4,0.0,0.42,0.79
34.15,0.3112,1.39,17.7,5.0,2.39,1.47
37.81,0.2039,0.97,0.6,1.0,0.9,0.53
64.22,0.2539,0.91,21.7,2.0,1.24,0.8
52.11,0.4016,1.46,45.7,2.0,1.52,1.83
74.1,0.3439,1.19,0.0,2.0,2.09,0.79
42.91,0.1654,0.92,23.8,0.0,0.71,0.74
54.74,0.1861,0.91,30.6,1.0,0.51,0.9
43.84,0.3668,1.25,0.8,1.0,1.37,1.15
41.91,0.1687,0.71,100.0,1.0,0.91,1.44
79.92,0.5954,1.78,79.1,3.0,1.45,1.53
23.12,0.2408,0.98,11.3,2.0,2.63,1.07
35.84,0.2788,1.02,0.7,1.0,1.56,0.97
79.72,0.4471,1.65,47.9,1.0,0.91,1.28
61.54,0.1089,0.62,12.0,1.0,1.18,1.24
76.31,0.51,1.64,54.7,1.0,2.36,2.33
74.52,0.2187,0.94,63.8,2.0,1.63,0.84
35.77,0.2649,0.91,37.6,2.0,1.38,0.7
17.98,0.107,0.82,43.2,1.0,1.5,1.26
19.52,0.124,0.69,46.5,1.0,0.75,0.64
67.81,0.2969,1.07,11.7,1.0,0.6,1.61
29.48,0.2543,1.14,38.3,1.0,2.37,1.12
84.47,0.6423,2.25,64.1,2.0,1.81,2.48
30.05,0.1805,1.08,24.6,1.0,0.51,1.36
86.39,0.5631,1.99,45.1,1.0,1.46,1.57
30.99,0.0958,0.56,9.9,0.0,0.66,0.88
78.18,0.6978,2.17,33.6,1.0,2.01,3.11
78.38,0.3369,1.06,100.0,2.0,2.21,1.71
69.61,0.2894,1.34,49.6,0.0,1.4,2.3
56.18,0.0744,0.55,32.0,0.0,0.15,0.9
40.83,0.4583,1.43,7.8,0.0,0.29,0.86
28.19,0.2324,1.11,24.6,0.0,0.49,0.76
47.92,0.2038,0.88,37.1,0.0,0.55,0.99
38.92,0.2109,0.81,32.7,0.0,0.54,0.8
36.95,0.4068,1.43,13.9,3.0,2.19,0.75
58.2,0.2515,1.18,23.3,1.0,1.2,2.03
61.94,0.1331,0.88,46.7,1.0,1.15,1.03
59.24,0.2076,0.82,23.8,0.0,1.43,1.31
77.04,0.4903,1.56,56.3,1.0,1.46,2.13
57.47,0.3108,1.45,20.6,2.0,0.89,1.19
43.86,0.273,1.2,7.4,1.0,1.23,0.43
38.06,0.0954,0.58,14.6,2.0,1.23,1.0
61.18,0.0333,0.44,3.3,0.0,0.77,1.16
74.94,0.3249,1.43,90.6,5.0,3.08,0.81
51.91,0.2744,1.09,19.6,1.0,0.82,0.76
58.77,0.2434,1.07,31.7,1.0,0.5,1.18
30.99,0.1633,0.69,24.4,1.0,0.47,0.96
59.02,0.2072,0.97,57.5,0.0,0.71,1.8
30.66,0.2556,0.97,67.6,2.0,1.4,1.15
78.73,0.4754,1.7,52.1,1.0,1.69,1.22
62.94,0.2801,0.94,33.0,2.0,0.62,0.62
73.75,0.0129,0.43,0.0,2.0,0.8,0.84
31.21,0.2475,1.13,22.6,2.0,0.82,1.2
68.75,0.4148,1.47,0.0,2.0,1.13,1.19
25.26,0.2032,1.23,32.8,0.0,1.1,0.83
55.91,0.1141,0.91,21.9,2.0,1.52,0.89
53.32,0.2559,1.08,0.8,1.0,1.17,0.83
55.22,0.3518,1.24,28.8,1.0,1.27,1.02
45.01,0.0628,0.5,0.2,0.0,0.19,0.5
24.36,0.1022,0.61,10.4,0.0,0.66,1.41
69.16,0.406,1.28,50.9,0.0,1.94,1.44
77.42,0.3353,1.48,0.0,0.0,0.77,0.78
57.72,0.2296,0.97,25.5,0.0,0.29,0.41
46.68,0.3337,1.27,15.3,1.0,1.58,1.65
50.32,0.3452,1.07,0.0,0.0,0.43,0.57
77.4,0.2281,0.72,27.6,0.0,0.65,1.1
53.76,0.055,0.52,4.9,1.0,0.52,0.58
59.99,0.305,1.08,22.2,3.0,2.76,1.53
54.9,0.3345,1.09,18.1,1.0,1.78,1.3
31.96,0.2889,1.24,7.3,0.0,0.93,1.67
39.02,0.2894,1.39,34.7,1.0,1.83,1.36
58.7,0.2554,0.93,100.0,2.0,0.59,1.35
61.77,0.1563,1.01,18.8,3.0,1.19,0.99
40.9,0.3555,1.43,13.2,2.0,2.15,1.23
50.93,0.2508,0.99,33.3,0.0,1.15,1.17
89.65,0.3843,1.57,98.3,1.0,1.22,2.12
50.63,0.4501,1.51,23.7,0.0,1.05,1.52
69.26,0.3154,1.21,66.4,1.0,2.41,2.2
34.18,0.1898,0.81,35.4,1.0,0.96,0.41
31.84,0.2902,1.04,18.6,2.0,1.61,1.53
74.21,0.2542,1.07,28.7,1.0,0.55,0.97
87.08,0.7299,1.93,6.8,5.0,5.24,2.78
78.68,0.1745,0.9,74.7,2.0,0.64,1.09
53.0,0.3138,1.05,45.0,0.0,0.7,1.17
61.06,0.1802,1.02,0.0,1.0,1.04,0.69
37.14,0.2516,1.14,16.1,0.0,0.81,1.64
91.92,0.7651,2.87,87.8,3.0,2.26,2.32
62.18,0.3325,1.39,29.7,1.0,1.73,1.25
68.29,0.2718,1.13,14.9,2.0,2.22,2.53
59.88,0.0132,0.23,44.8,0.0,0.34,0.61
81.76,0.3135,1.21,70.6,1.0,1.43,0.71
65.91,0.1887,0.86,15.3,2.0,0.32,0.3
45.0,0.2973,0.93,0.0,0.0,0.92,1.0
38.84,0.3896,1.47,33.9,0.0,0.85,0.33
22.78,0.1682,0.8,22.8,1.0,0.33,0.67
79.49,0.5257,1.84,20.3,2.0,1.26,1.56
47.55,0.5256,1.71,64.9,4.0,2.5,1.45
39.9,0.3998,1.36,0.4,0.0,0.96,2.09
36.21,0.2487,1.17,43.4,0.0,0.99,0.71
39.12,0.26899999999999996,1.09,69.0,3.0,0.57,0.55
42.63,0.2335,0.97,24.1,0.0,0.55,0.49
55.0,0.2815,1.06,28.1,2.0,1.06,2.19
53.28,0.2504,0.88,45.2,1.0,0.41,1.28
78.79,0.597,2.12,55.9,0.0,1.72,2.87
50.51,0.3246,1.03,0.0,1.0,1.15,0.84
57.15,0.3244,1.05,2.6,0.0,1.28,0.81
55.88,0.3615,1.44,14.5,1.0,1.74,1.06
33.27,0.1565,0.72,0.0,3.0,1.07,1.0
57.24,0.2801,1.13,28.4,0.0,0.26,1.2
45.0,0.2667,1.01,17.4,0.0,0.77,1.5
46.57,0.1555,0.65,27.6,0.0,0.46,1.32
66.64,0.2006,0.81,57.3,2.0,0.81,0.87
49.04,0.3467,1.36,9.8,1.0,0.68,1.3
49.3,0.2084,0.82,2.1,0.0,0.44,0.76
